ngram,freq,COMP,NEG,NEUT,None,POS,max.value,max.prop 
저하,1,0,1,0,0,0,NEG,1
적,2,0,1,0,0,0,NEG,1
적/이,2,0,1,0,0,0,NEG,1
적/이/없,1,0,1,0,0,0,NEG,1
적/이/한,1,0,1,0,0,0,NEG,1
적,9,0,0.555555556,0,0,0.444444444,NEG,0.555555556
적/지,6,0,0.666666667,0,0,0.333333333,NEG,0.666666667
적/지/않,6,0,0.666666667,0,0,0.333333333,NEG,0.666666667
적,133,0.037593985,0.353383459,0.067669173,0.007518797,0.533834586,POS,0.533834586
적/가치,1,0,0,0,0,1,POS,1
적/가치/체계,1,0,0,0,0,1,POS,1
적/갈등,1,0,1,0,0,0,NEG,1
적/견해,1,1,0,0,0,0,COMP,1
적/견해/를,1,1,0,0,0,0,COMP,1
적/경직,1,0,0,0,0,1,POS,1
적/경직/성,1,0,0,0,0,1,POS,1
적/고갈,1,0,1,0,0,0,NEG,1
적/고갈/상태,1,0,1,0,0,0,NEG,1
적/공백,1,0,0,0,0,1,POS,1
적/공백/을,1,0,0,0,0,1,POS,1
적/관심,1,0,0,0,0,1,POS,1
적/관점,1,1,0,0,0,0,COMP,1
적/관점/에서,1,1,0,0,0,0,COMP,1
적/궁핍,1,0,1,0,0,0,NEG,1
적/궁핍/의,1,0,1,0,0,0,NEG,1
적/단서,1,1,0,0,0,0,COMP,1
적/도둑,1,0,1,0,0,0,NEG,1
적/도둑/질,1,0,1,0,0,0,NEG,1
적/명징,1,0,0,0,0,1,POS,1
적/명징/하,1,0,0,0,0,1,POS,1
적/문제,1,0,1,0,0,0,NEG,1
적/부가,1,0,0,0,0,1,POS,1
적/부가/가치,1,0,0,0,0,1,POS,1
적/비극,1,0,1,0,0,0,NEG,1
적/비리,1,0,1,0,0,0,NEG,1
적/비리/이,1,0,1,0,0,0,NEG,1
적/상황,1,0,1,0,0,0,NEG,1
적/성취,1,0,0,0,0,1,POS,1
적/실상,1,0,1,0,0,0,NEG,1
적/실상/을,1,0,1,0,0,0,NEG,1
적/영혼,1,0,0,0,0,1,POS,1
적/영혼/에,1,0,0,0,0,1,POS,1
적/욕망,1,0,1,0,0,0,NEG,1
적/욕망/이,1,0,1,0,0,0,NEG,1
적/운치,1,0,0,0,0,1,POS,1
적/으로,26,0,0.192307692,0.115384615,0.038461538,0.653846154,POS,0.653846154
적/으로/강화,1,0,0,0,0,1,POS,1
적/으로/권,1,0,0,0,0,1,POS,1
적/으로/그리고,1,0,1,0,0,0,NEG,1
적/으로/돕,1,0,0,0,0,1,POS,1
적/으로/뛰,1,0,0,0,0,1,POS,1
적/으로/멀,1,0,1,0,0,0,NEG,1
적/으로/보,1,0,1,0,0,0,NEG,1
적/으로/부족,1,0,1,0,0,0,NEG,1
적/으로/신속히,1,0,0,0,0,1,POS,1
적/으로/실현,1,0,0,0,0,1,POS,1
적/으로/연기,1,0,0,0,0,1,POS,1
적/으로/유명,1,0,0,0,0,1,POS,1
적/으로/자리,1,0,0,0,0,1,POS,1
적/으로/증명,1,0,0,0,0,1,POS,1
적/으로/진단,1,0,0,1,0,0,NEUT,1
적/으로/해결,1,0,0,0,0,1,POS,1
적/으로/행동,1,0,1,0,0,0,NEG,1
적/으로/확산,1,0,0,0,0,1,POS,1
적/의지,1,0,1,0,0,0,NEG,1
적/의지/와,1,0,1,0,0,0,NEG,1
적/이,47,0.021276596,0.319148936,0.085106383,0,0.574468085,POS,0.574468085
적/이/고,1,0,0,0,0,1,POS,1
적/이/ㄴ,16,0,0.25,0.0625,0,0.6875,POS,0.6875
적/이/면서,1,0,0,0,0,1,POS,1
적/이/어야,1,0,0,1,0,0,NEUT,1
적/인식,1,0,0,0,0,1,POS,1
적/인식/의,1,0,0,0,0,1,POS,1
적/자유,1,0,0,0,0,1,POS,1
적/재미,1,0,0,0,0,1,POS,1
적/재산,2,0,1,0,0,0,NEG,1
적/재산/권,2,0,1,0,0,0,NEG,1
적/지지,1,0,0,0,0,1,POS,1
적/지지/를,1,0,0,0,0,1,POS,1
적/질병,1,0,0,0,0,1,POS,1
적/질병/을,1,0,0,0,0,1,POS,1
적/집단,1,0,1,0,0,0,NEG,1
적/책임,1,0,1,0,0,0,NEG,1
적/책임/까지,1,0,1,0,0,0,NEG,1
적/타협,1,0,0,0,0,1,POS,1
적/타협/자세,1,0,0,0,0,1,POS,1
적/테러,1,0,1,0,0,0,NEG,1
적/테러/사건,1,0,1,0,0,0,NEG,1
적/틀,1,0,0,0,0,1,POS,1
적/틀/로,1,0,0,0,0,1,POS,1
적/편견,1,0,0,0,0,1,POS,1
적/평론가,1,0,0,0,0,1,POS,1
적/평론가/의,1,0,0,0,0,1,POS,1
적/행태,1,0,1,0,0,0,NEG,1
적/흥취,1,0,0,0,0,1,POS,1
적/히스테리,1,0,1,0,0,0,NEG,1
적/히스테리/시대,1,0,1,0,0,0,NEG,1
적격,1,0,0,0,0,1,POS,1
적격/이,1,0,0,0,0,1,POS,1
적극,6,0,0,0,0,1,POS,1
적극/검토,1,0,0,0,0,1,POS,1
적극/검토/하,1,0,0,0,0,1,POS,1
적극/나서,1,0,0,0,0,1,POS,1
적극/적,2,0,0,0,0,1,POS,1
적극/적/으로,1,0,0,0,0,1,POS,1
적극/적/이,1,0,0,0,0,1,POS,1
적극/참여,1,0,0,0,0,1,POS,1
적극/추천,1,0,0,0,0,1,POS,1
적극/추천/하,1,0,0,0,0,1,POS,1
적당,1,0,0,0,0,1,POS,1
적당/하,1,0,0,0,0,1,POS,1
적도,1,0,0,0,0,1,POS,1
적도/보다,1,0,0,0,0,1,POS,1
적도/보다/뜨겁,1,0,0,0,0,1,POS,1
적막,1,0,1,0,0,0,NEG,1
적막/에서,1,0,1,0,0,0,NEG,1
적반하장,1,0,1,0,0,0,NEG,1
적반하장/의,1,0,1,0,0,0,NEG,1
적반하장/의/망동,1,0,1,0,0,0,NEG,1
적어도,2,0,0.5,0,0.5,0,NEG,0.5
적어도/내,1,0,1,0,0,0,NEG,1
적어도/내/가,1,0,1,0,0,0,NEG,1
적어도/아직,1,0,0,0,1,0,None,1
적어도/아직/까지,1,0,0,0,1,0,None,1
적응력,2,0,0.5,0,0,0.5,NEG,0.5
적응력/이,2,0,0.5,0,0,0.5,NEG,0.5
적응력/이/빠르,1,0,0,0,0,1,POS,1
적응력/이/약하,1,0,1,0,0,0,NEG,1
적절,2,0,0,0,0,1,POS,1
적절/하,2,0,0,0,0,1,POS,1
적정,1,0,0,0,0,1,POS,1
적정/화,1,0,0,0,0,1,POS,1
적합,1,0,1,0,0,0,NEG,1
적합/성,1,0,1,0,0,0,NEG,1
적합/성/을,1,0,1,0,0,0,NEG,1
적합,1,0,0,0,0,1,POS,1
적합/하,1,0,0,0,0,1,POS,1
전,1,0,0,1,0,0,NEUT,1
전/에,1,0,0,1,0,0,NEUT,1
전/에/하,1,0,0,1,0,0,NEUT,1
전국,2,0,0,0.5,0,0.5,NEUT,0.5
전국/적,2,0,0,0.5,0,0.5,NEUT,0.5
전국/적/으로,2,0,0,0.5,0,0.5,NEUT,0.5
전념,3,0,0,0,0,1,POS,1
전념/하,3,0,0,0,0,1,POS,1
전락,1,0,1,0,0,0,NEG,1
전락/하,1,0,1,0,0,0,NEG,1
전략,1,0,1,0,0,0,NEG,1
전례,2,0,0,0.5,0,0.5,NEUT,0.5
전례/없,1,0,0,0,0,1,POS,1
전례/없이,1,0,0,1,0,0,NEUT,1
전망,4,0,0.25,0.25,0,0.5,POS,0.5
전망/이,2,0,0,0.5,0,0.5,NEUT,0.5
전망/하,1,0,1,0,0,0,NEG,1
전무,1,0,1,0,0,0,NEG,1
전무/하,1,0,1,0,0,0,NEG,1
전문,5,0,0.2,0,0,0.8,POS,0.8
전문/자원,1,0,0,0,0,1,POS,1
전문/자원/봉사자,1,0,0,0,0,1,POS,1
전문/적,1,0,0,0,0,1,POS,1
전문/적/으로,1,0,0,0,0,1,POS,1
전문/화,2,0,0.5,0,0,0.5,NEG,0.5
전문/화/되,1,0,1,0,0,0,NEG,1
전문가,1,0,0,0,0,1,POS,1
전문가/집단,1,0,0,0,0,1,POS,1
전문가/집단/이,1,0,0,0,0,1,POS,1
전반,1,0,0,0,0,1,POS,1
전반/적,1,0,0,0,0,1,POS,1
전반/적/이,1,0,0,0,0,1,POS,1
전시,1,0,0,0,0,1,POS,1
전시/하,1,0,0,0,0,1,POS,1
전시/하/아,1,0,0,0,0,1,POS,1
전시장,1,0,0,0,0,1,POS,1
전시장/으로,1,0,0,0,0,1,POS,1
전시장/으로/변하,1,0,0,0,0,1,POS,1
전쟁,1,0,1,0,0,0,NEG,1
전쟁/범죄,1,0,1,0,0,0,NEG,1
전적,1,0,0,0,1,0,None,1
전적/으로,1,0,0,0,1,0,None,1
전제,1,0,0,0,0,1,POS,1
전제/조건,1,0,0,0,0,1,POS,1
전제/조건/이,1,0,0,0,0,1,POS,1
전조,1,0,0,1,0,0,NEUT,1
전조/가,1,0,0,1,0,0,NEUT,1
전조/가/되,1,0,0,1,0,0,NEUT,1
전철,1,0,1,0,0,0,NEG,1
전철/을,1,0,1,0,0,0,NEG,1
전철/을/밟,1,0,1,0,0,0,NEG,1
전통,1,0,0,0,0,1,POS,1
전통/문화,1,0,0,0,0,1,POS,1
전통/문화/의,1,0,0,0,0,1,POS,1
전투,1,0,0,0,0,1,POS,1
전투/적,1,0,0,0,0,1,POS,1
전투/적/평론가,1,0,0,0,0,1,POS,1
전하,2,0,0,0,0,1,POS,1
전하/ㄴ다고,1,0,0,0,0,1,POS,1
전하/ㄴ다고/생각,1,0,0,0,0,1,POS,1
전혀,5,0,0.2,0,0,0.8,POS,0.8
전혀/거리낌,1,0,0,0,0,1,POS,1
전혀/거리낌/없이,1,0,0,0,0,1,POS,1
전혀/다르*,1,0,0,0,0,1,POS,1
전혀/다르*/ㄴ,1,0,0,0,0,1,POS,1
전혀/다른,1,0,0,0,0,1,POS,1
전혀/다른/모습,1,0,0,0,0,1,POS,1
전혀/뒷받침,1,0,1,0,0,0,NEG,1
전혀/뒷받침/되,1,0,1,0,0,0,NEG,1
전혀/아랑곳,1,0,0,0,0,1,POS,1
전혀/아랑곳/하,1,0,0,0,0,1,POS,1
전형,1,0,1,0,0,0,NEG,1
전형/적,1,0,1,0,0,0,NEG,1
전형/적/이,1,0,1,0,0,0,NEG,1
전화,2,0,0,0,0,1,POS,1
전화/를,1,0,0,0,0,1,POS,1
전화/를/걸,1,0,0,0,0,1,POS,1
전화/번호,1,0,0,0,0,1,POS,1
전화/번호/에,1,0,0,0,0,1,POS,1
전화기,1,0,0,0,0,1,POS,1
전화기/와,1,0,0,0,0,1,POS,1
절감,2,0,0.5,0,0,0.5,NEG,0.5
절감/하,2,0,0.5,0,0,0.5,NEG,0.5
절규,1,0,1,0,0,0,NEG,1
절규/하,1,0,1,0,0,0,NEG,1
절대,2,0,0.5,0,0,0.5,NEG,0.5
절대/나아가,1,0,0,0,0,1,POS,1
절대/나아가/지,1,0,0,0,0,1,POS,1
절대/없,1,0,1,0,0,0,NEG,1
절대/없/어,1,0,1,0,0,0,NEG,1
절대,2,0,0.5,0,0,0.5,NEG,0.5
절대/적,1,0,1,0,0,0,NEG,1
절대/적/으로,1,0,1,0,0,0,NEG,1
절대/정숙,1,0,0,0,0,1,POS,1
절대/정숙/의,1,0,0,0,0,1,POS,1
절대로,1,0,1,0,0,0,NEG,1
절대로/다른,1,0,1,0,0,0,NEG,1
절대로/다른/건물,1,0,1,0,0,0,NEG,1
절대주의,1,0,0,0,0,1,POS,1
절대주의/에서,1,0,0,0,0,1,POS,1
절대주의/에서/벗어나,1,0,0,0,0,1,POS,1
절도,1,0,0,0,0,1,POS,1
절도/있,1,0,0,0,0,1,POS,1
절레절레,1,0,1,0,0,0,NEG,1
절레절레/흔들,1,0,1,0,0,0,NEG,1
절레절레/흔들/는,1,0,1,0,0,0,NEG,1
절로,1,0,0,0,0,1,POS,1
절로/신,1,0,0,0,0,1,POS,1
절로/신/이,1,0,0,0,0,1,POS,1
절망,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
절망/하,2,0,1,0,0,0,NEG,1
절망감,1,0,1,0,0,0,NEG,1
절망감/에,1,0,1,0,0,0,NEG,1
절망감/에/휩싸이,1,0,1,0,0,0,NEG,1
절박,1,0,1,0,0,0,NEG,1
절박/하,1,0,1,0,0,0,NEG,1
절반,1,0,0,0,0,1,POS,1
절반/가격,1,0,0,0,0,1,POS,1
절실히,1,0,0,0,0,1,POS,1
절실히/요청,1,0,0,0,0,1,POS,1
절실히/요청/되,1,0,0,0,0,1,POS,1
젊,3,0.333333333,0,0,0,0.666666667,POS,0.666666667
젊/게,1,0,0,0,0,1,POS,1
젊/게/살,1,0,0,0,0,1,POS,1
젊/은,2,0.5,0,0,0,0.5,COMP,0.5
젊/은/날,1,1,0,0,0,0,COMP,1
젊/은/시절,1,0,0,0,0,1,POS,1
젊음,1,0,0,0,0,1,POS,1
젊음/의,1,0,0,0,0,1,POS,1
젊음/의/열정,1,0,0,0,0,1,POS,1
점,3,0,0,0.333333333,0.333333333,0.333333333,NEUT,0.333333333
점/들,1,0,0,0,0,1,POS,1
점/들/이,1,0,0,0,0,1,POS,1
점/을,1,0,0,1,0,0,NEUT,1
점/을/잊,1,0,0,1,0,0,NEUT,1
점/이,1,0,0,0,1,0,None,1
점검,1,0,0,1,0,0,NEUT,1
점검/하,1,0,0,1,0,0,NEUT,1
점령,1,0,1,0,0,0,NEG,1
점령/하,1,0,1,0,0,0,NEG,1
점수,1,1,0,0,0,0,COMP,1
점수/를,1,1,0,0,0,0,COMP,1
점수/를/매기,1,1,0,0,0,0,COMP,1
점잖,1,0,0,0,0,1,POS,1
점점,2,0,1,0,0,0,NEG,1
점점/고립,1,0,1,0,0,0,NEG,1
점점/고립/되,1,0,1,0,0,0,NEG,1
점점/깊,1,0,1,0,0,0,NEG,1
점점/깊/어,1,0,1,0,0,0,NEG,1
점진,1,0,0,0,0,1,POS,1
점진/적,1,0,0,0,0,1,POS,1
점진/적/이,1,0,0,0,0,1,POS,1
접근,1,0,0,0,0,1,POS,1
접근/하,1,0,0,0,0,1,POS,1
접근/하/ㄹ,1,0,0,0,0,1,POS,1
정,1,0,1,0,0,0,NEG,1
정/을,1,0,1,0,0,0,NEG,1
정/을/막,1,0,1,0,0,0,NEG,1
정,1,0,0,1,0,0,NEUT,1
정겹,1,0,0,0,0,1,POS,1
정겹/고,1,0,0,0,0,1,POS,1
정겹/고/익숙,1,0,0,0,0,1,POS,1
정교,1,0,0,0,0,1,POS,1
정교/하,1,0,0,0,0,1,POS,1
정기,1,0,0,0,0,1,POS,1
정기/를,1,0,0,0,0,1,POS,1
정기/를/듬뿍,1,0,0,0,0,1,POS,1
정도,15,0,0.266666667,0.066666667,0.333333333,0.333333333,None,0.333333333
정도/노래,1,0,0,0,0,1,POS,1
정도/노래/연습,1,0,0,0,0,1,POS,1
정도/늦,1,0,1,0,0,0,NEG,1
정도/늦/게,1,0,1,0,0,0,NEG,1
정도/떨어지,1,0,0,0,0,1,POS,1
정도/떨어지/ㄴ,1,0,0,0,0,1,POS,1
정도/로,1,0,0,0,1,0,None,1
정도/비싸,1,0,1,0,0,0,NEG,1
정도/싸,1,0,0,0,0,1,POS,1
정도/싸/ㄴ,1,0,0,0,0,1,POS,1
정도/이,5,0,0,0.2,0.8,0,None,0.8
정도/이/ㄴ,1,0,0,0,1,0,None,1
정도/확보,1,0,0,0,0,1,POS,1
정도/확보/하,1,0,0,0,0,1,POS,1
정도/확신,1,0,0,0,0,1,POS,1
정도/확신/하,1,0,0,0,0,1,POS,1
정들,1,0,1,0,0,0,NEG,1
정들/ㄴ,1,0,1,0,0,0,NEG,1
정들/ㄴ/것,1,0,1,0,0,0,NEG,1
정리,1,0,0,0,0,1,POS,1
정리/하,1,0,0,0,0,1,POS,1
정리/하/고,1,0,0,0,0,1,POS,1
정말,4,0,0,0,0.25,0.75,POS,0.75
정말/감사,1,0,0,0,0,1,POS,1
정말/감사/하,1,0,0,0,0,1,POS,1
정말/꿈,1,0,0,0,0,1,POS,1
정말/꿈/만,1,0,0,0,0,1,POS,1
정말/좋아하,1,0,0,0,0,1,POS,1
정보,1,0,0,0,0,1,POS,1
정보/화,1,0,0,0,0,1,POS,1
정보/화/마인드,1,0,0,0,0,1,POS,1
정부,1,0,0,0,0,1,POS,1
정부/가,1,0,0,0,0,1,POS,1
정부/가/삼위일체,1,0,0,0,0,1,POS,1
정상,2,0,0,0,0,1,POS,1
정상/급,1,0,0,0,0,1,POS,1
정상/화,1,0,0,0,0,1,POS,1
정서,1,0,0,0,0,1,POS,1
정서/를,1,0,0,0,0,1,POS,1
정서/를/살리,1,0,0,0,0,1,POS,1
정성껏,1,0,0,0,0,1,POS,1
정성껏/봉양,1,0,0,0,0,1,POS,1
정성껏/봉양/하,1,0,0,0,0,1,POS,1
정숙,1,0,0,0,0,1,POS,1
정숙/의,1,0,0,0,0,1,POS,1
정숙/의/세계,1,0,0,0,0,1,POS,1
정신,6,0,0.5,0,0,0.5,NEG,0.5
정신/에,1,0,1,0,0,0,NEG,1
정신/에/도,1,0,1,0,0,0,NEG,1
정신/을,1,0,1,0,0,0,NEG,1
정신/을/통제,1,0,1,0,0,0,NEG,1
정신/의,1,0,0,0,0,1,POS,1
정신/의/풍성,1,0,0,0,0,1,POS,1
정신/이,1,0,0,0,0,1,POS,1
정신/이/팔리,1,0,0,0,0,1,POS,1
정신/적,2,0,0.5,0,0,0.5,NEG,0.5
정신/적/고갈,1,0,1,0,0,0,NEG,1
정신/적/성취,1,0,0,0,0,1,POS,1
정신병,1,0,1,0,0,0,NEG,1
정신병/으로,1,0,1,0,0,0,NEG,1
정신병/으로/진단,1,0,1,0,0,0,NEG,1
정의,2,0,0,1,0,0,NEUT,1
정의/하,2,0,0,1,0,0,NEUT,1
정작,1,0,0,0,1,0,None,1
정지선,1,0,1,0,0,0,NEG,1
정지선/을,1,0,1,0,0,0,NEG,1
정지선/을/표시,1,0,1,0,0,0,NEG,1
정착,2,0,0,0,0,1,POS,1
정착/되,1,0,0,0,0,1,POS,1
정착/시키,1,0,0,0,0,1,POS,1
정착/시키/기,1,0,0,0,0,1,POS,1
정책,4,0,0.5,0,0,0.5,NEG,0.5
정책/의,1,0,1,0,0,0,NEG,1
정책/의/비전,1,0,1,0,0,0,NEG,1
정책/이,1,0,1,0,0,0,NEG,1
정책/이/시작,1,0,1,0,0,0,NEG,1
정책/적,1,0,0,0,0,1,POS,1
정책/적/관심,1,0,0,0,0,1,POS,1
정체,1,0,1,0,0,0,NEG,1
정체/상태,1,0,1,0,0,0,NEG,1
정체/상태/에,1,0,1,0,0,0,NEG,1
정취,1,0,0,0,0,1,POS,1
정취/가,1,0,0,0,0,1,POS,1
정취/가/살아나,1,0,0,0,0,1,POS,1
정치,1,0,1,0,0,0,NEG,1
정치/적,1,0,1,0,0,0,NEG,1
정치/적/테러,1,0,1,0,0,0,NEG,1
정하,1,0,0,0,0,1,POS,1
정화,1,0,0,0,0,1,POS,1
정화/만,1,0,0,0,0,1,POS,1
정화/만/을,1,0,0,0,0,1,POS,1
정확,1,0,1,0,0,0,NEG,1
정확히,1,0,1,0,0,0,NEG,1
정확히/명시,1,0,1,0,0,0,NEG,1
정확히/명시/하,1,0,1,0,0,0,NEG,1
젖,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
젖/도,1,0,1,0,0,0,NEG,1
젖/도/안,1,0,1,0,0,0,NEG,1
젖/에,1,0,1,0,0,0,NEG,1
젖/에/발리,1,0,1,0,0,0,NEG,1
젖/을,1,0,0,0,0,1,POS,1
젖/을/흘려주,1,0,0,0,0,1,POS,1
젖,1,0,1,0,0,0,NEG,1
제,1,0,0,0,0,1,POS,1
제,2,0,1,0,0,0,NEG,1
제/위반,2,0,1,0,0,0,NEG,1
제공,1,0,0,0,0,1,POS,1
제공/하,1,0,0,0,0,1,POS,1
제기,6,0,0.833333333,0.166666667,0,0,NEG,0.833333333
제기/되,3,0,1,0,0,0,NEG,1
제기/하,3,0,0.666666667,0.333333333,0,0,NEG,0.666666667
제기/하/ㄴ,1,0,0,1,0,0,NEUT,1
제대로,6,0,0.666666667,0,0,0.333333333,NEG,0.666666667
제대로/받,1,0,1,0,0,0,NEG,1
제대로/받/을,1,0,1,0,0,0,NEG,1
제대로/배우,1,0,1,0,0,0,NEG,1
제대로/배우/ㄹ,1,0,1,0,0,0,NEG,1
제대로/보,1,0,1,0,0,0,NEG,1
제대로/보/아,1,0,1,0,0,0,NEG,1
제대로/보이,1,0,0,0,0,1,POS,1
제대로/이해,1,0,1,0,0,0,NEG,1
제대로/이해/하,1,0,1,0,0,0,NEG,1
제대로/정착,1,0,0,0,0,1,POS,1
제대로/정착/되,1,0,0,0,0,1,POS,1
제도,2,0,0.5,0,0,0.5,NEG,0.5
제도/언론,1,0,1,0,0,0,NEG,1
제발,1,0,1,0,0,0,NEG,1
제발/로,1,0,1,0,0,0,NEG,1
제수,1,0,0,0,0,1,POS,1
제수/용품,1,0,0,0,0,1,POS,1
제수/용품/싸,1,0,0,0,0,1,POS,1
제시,5,0,0.2,0.2,0,0.6,POS,0.6
제시/되,1,0,1,0,0,0,NEG,1
제시/하,4,0,0,0.25,0,0.75,POS,0.75
제아무리,1,0,1,0,0,0,NEG,1
제아무리/높,1,0,1,0,0,0,NEG,1
제아무리/높/은,1,0,1,0,0,0,NEG,1
제안,1,0,0,0,0,1,POS,1
제안/하,1,0,0,0,0,1,POS,1
제왕,1,0,1,0,0,0,NEG,1
제왕/처럼,1,0,1,0,0,0,NEG,1
제왕/처럼/자기,1,0,1,0,0,0,NEG,1
제자리,1,0,1,0,0,0,NEG,1
제자리/를,1,0,1,0,0,0,NEG,1
제자리/를/맴돌,1,0,1,0,0,0,NEG,1
제재,1,0,0,0,0,1,POS,1
제재/를,1,0,0,0,0,1,POS,1
제재/를/풀,1,0,0,0,0,1,POS,1
제조,1,0,0,1,0,0,NEUT,1
제조/하,1,0,0,1,0,0,NEUT,1
제치,2,0,0,0,0,1,POS,1
제치/어,1,0,0,0,0,1,POS,1
제치/어/버리,1,0,0,0,0,1,POS,1
제품,3,0,0,0.666666667,0,0.333333333,NEUT,0.666666667
제품/의,2,0,0,1,0,0,NEUT,1
제품/의/가치,1,0,0,1,0,0,NEUT,1
제품/이,1,0,0,0,0,1,POS,1
제품/이/나오,1,0,0,0,0,1,POS,1
제한,1,0,1,0,0,0,NEG,1
제한/이,1,0,1,0,0,0,NEG,1
제한/이/없,1,0,1,0,0,0,NEG,1
조,1,0,1,0,0,0,NEG,1
조각가,1,0,0,0,0,1,POS,1
조각가/들,1,0,0,0,0,1,POS,1
조각가/들/의,1,0,0,0,0,1,POS,1
조건,2,0,0,0,0,1,POS,1
조건/이,1,0,0,0,0,1,POS,1
조건/적,1,0,0,0,0,1,POS,1
조건/적/이,1,0,0,0,0,1,POS,1
조금,2,0,0.5,0.5,0,0,NEG,0.5
조금/과장,1,0,1,0,0,0,NEG,1
조금/과장/되,1,0,1,0,0,0,NEG,1
조금/더,1,0,0,1,0,0,NEUT,1
조금/더/비싸,1,0,0,1,0,0,NEUT,1
조금,4,0,0,0,0.25,0.75,POS,0.75
조금/도,2,0,0,0,0,1,POS,1
조금/도/떨어지,1,0,0,0,0,1,POS,1
조금/도/무겁,1,0,0,0,0,1,POS,1
조금/만,1,0,0,0,0,1,POS,1
조금/만/참,1,0,0,0,0,1,POS,1
조금/이,1,0,0,0,1,0,None,1
조금/이/라도,1,0,0,0,1,0,None,1
조류,1,0,0,0,0,1,POS,1
조리기,1,0,0,0,0,1,POS,1
조리기/보다,1,0,0,0,0,1,POS,1
조리기/보다/간편,1,0,0,0,0,1,POS,1
조명,2,0,0,0,0,1,POS,1
조명/과,1,0,0,0,0,1,POS,1
조명/과/카메라,1,0,0,0,0,1,POS,1
조명/하,1,0,0,0,0,1,POS,1
조선,1,0,1,0,0,0,NEG,1
조선/왕조,1,0,1,0,0,0,NEG,1
조성,1,0,1,0,0,0,NEG,1
조성/되,1,0,1,0,0,0,NEG,1
조속,1,0,0,0,0,1,POS,1
조속/하,1,0,0,0,0,1,POS,1
조속/하/ㄴ,1,0,0,0,0,1,POS,1
조언,4,0,0,0,0,1,POS,1
조언/을,2,0,0,0,0,1,POS,1
조언/을/내놓,1,0,0,0,0,1,POS,1
조언/을/하,1,0,0,0,0,1,POS,1
조언/이,1,0,0,0,0,1,POS,1
조언/하,1,0,0,0,0,1,POS,1
조절,1,0,0,0,0,1,POS,1
조직,2,0,0.5,0,0,0.5,NEG,0.5
조직/적,2,0,0.5,0,0,0.5,NEG,0.5
조직/적/비리,1,0,1,0,0,0,NEG,1
조차,6,0,0.5,0,0.5,0,NEG,0.5
조차/느끼,1,0,1,0,0,0,NEG,1
조차/느끼/지,1,0,1,0,0,0,NEG,1
조차/도,1,0,0,0,1,0,None,1
조차/않,1,0,1,0,0,0,NEG,1
조차/하,1,0,1,0,0,0,NEG,1
조차/하/ㄹ,1,0,1,0,0,0,NEG,1
조치,2,0,0.5,0,0,0.5,NEG,0.5
조치/위반,1,0,1,0,0,0,NEG,1
조화,3,0,0,0,0,1,POS,1
조화/롭,1,0,0,0,0,1,POS,1
조화/롭/게,1,0,0,0,0,1,POS,1
존경,3,0,0,0,0,1,POS,1
존경/하,2,0,0,0,0,1,POS,1
존귀,1,0,0,0,0,1,POS,1
존재,2,0,0,0,0,1,POS,1
존재/이유,1,0,0,0,0,1,POS,1
존재/이유/이,1,0,0,0,0,1,POS,1
존재/하,1,0,0,0,0,1,POS,1
존재/하/ㄴ다는,1,0,0,0,0,1,POS,1
존중,2,0,0,0,0,1,POS,1
존중/하,1,0,0,0,0,1,POS,1
졸,1,0,1,0,0,0,NEG,1
졸속,1,0,1,0,0,0,NEG,1
좀,5,0,0,0,0,1,POS,1
좀/내놓,1,0,0,0,0,1,POS,1
좀/내놓/으라고,1,0,0,0,0,1,POS,1
좀/더,3,0,0,0,0,1,POS,1
좀/더/가까이,1,0,0,0,0,1,POS,1
좀/더/많,1,0,0,0,0,1,POS,1
좀/더/상세,1,0,0,0,0,1,POS,1
좀/들,1,0,0,0,0,1,POS,1
좀/들/지만,1,0,0,0,0,1,POS,1
좀체,1,0,1,0,0,0,NEG,1
좁,1,0,1,0,0,0,NEG,1
좁/은,1,0,1,0,0,0,NEG,1
좁/은/문,1,0,1,0,0,0,NEG,1
종교인,1,0,0,1,0,0,NEUT,1
종교인/이,1,0,0,1,0,0,NEUT,1
종교인/이/아니,1,0,0,1,0,0,NEUT,1
종류,1,0,0,0,0,1,POS,1
종류/가,1,0,0,0,0,1,POS,1
종류/가/많,1,0,0,0,0,1,POS,1
종용,1,0,1,0,0,0,NEG,1
종용/하,1,0,1,0,0,0,NEG,1
종합,1,0,0,1,0,0,NEUT,1
종합/적,1,0,0,1,0,0,NEUT,1
종합/적/으로,1,0,0,1,0,0,NEUT,1
좋,25,0,0.04,0,0.04,0.92,POS,0.92
좋/겠,3,0,0.333333333,0,0.333333333,0.333333333,NEG,0.333333333
좋/습니까,1,0,0,0,0,1,POS,1
좋/아,5,0,0,0,0,1,POS,1
좋/아/지,3,0,0,0,0,1,POS,1
좋/아/하,2,0,0,0,0,1,POS,1
좋/아서,2,0,0,0,0,1,POS,1
좋/아서/하,2,0,0,0,0,1,POS,1
좋/았,1,0,0,0,0,1,POS,1
좋/았/어요,1,0,0,0,0,1,POS,1
좋/은,3,0,0,0,0,1,POS,1
좋/은/물건,1,0,0,0,0,1,POS,1
좋/은/자연,1,0,0,0,0,1,POS,1
좋/은/책,1,0,0,0,0,1,POS,1
좋아하,4,0,0,0,0,1,POS,1
좋아하/는,1,0,0,0,0,1,POS,1
